1,2,3
33334.436434280404,33522.9140051634,41822.86192728494
30922.021683860396,31103.390061360966,35782.368625877396
30145.775364003595,30324.85621297016,33838.710037247976
29892.3214096656,30070.65535220757,33204.08163490362
30514.7739484512,30694.942206907952,34762.65293047032
32139.760042144804,32324.716996829477,38831.48793354258
33682.1836677516,33871.68602529716,42693.59314527766
35560.709358854394,35755.747569294916,47397.27099360699
37163.5387945848,37370.80258555825,51410.62749891083
38288.025854712,38509.696536539086,54226.25302924444
38754.209204711995,38981.85260937448,55393.538785663724
39050.642962223996,39282.08426774992,56135.78516472402
38966.85296009999,39197.22074907539,55925.98170678421
38873.793280932,39102.96879494607,55692.96773581848
39310.683141744,39545.456078378,56791.01649169753
39772.199003903996,40012.884860331884,58018.858459437426
43628.68218438,43918.777184569044,68369.39155333878
47020.64596523999,47354.19870119881,77692.9150842394
46366.381696428,46691.552024114426,75889.32712197902
45372.58969122,45685.02758389143,73149.77461058612
44251.88515758001,44549.96461704035,70072.99540397791
41799.216868992,42065.87282079268,63411.647340425036
37770.214997098796,37985.25150862023,52929.696130154625
34835.064980004,35027.9647752494,45580.315596266446
31227.8392977228,31410.108896060665,36548.11145126172
30592.320285290396,30772.71706248611,34956.8227589466
28865.747070007197,29041.0557812342,30633.621729922976
28376.836115162398,28550.70404933783,29536.49627768944
28554.271017847197,28728.66182905832,29916.650913266018
29381.2395199488,29558.067343796552,31924.373531605008
30637.412589848398,30817.942251097353,35069.730265501916
32946.0991722684,33133.432346027104,40850.49652905829
35129.528966059195,35323.296527772516,46317.629830203965
36656.439262524,36857.206104008306,50140.890887549846
37306.301167306796,37515.394020300395,51768.093036726306
37552.626494607604,37764.87526164385,52384.87193641216
37006.963794316805,37212.22154610968,51018.57624292789
36402.8793218784,36601.24213697293,49505.997118535895
36091.2034325556,36287.80496657279,48725.58565276176
36461.5437435336,36660.37733933831,49652.88812218864
40697.92237787999,40950.468582441354,60481.703419722966
45067.985336483995,45376.520644965494,72310.08217062011
45588.508184592,45903.71241807657,73744.98975488712
45133.392995352,45442.76630925365,72490.38922897857
