timestep,DATETIME,130,126,127,128,129,103,104,105,106,107,122,123,124,125,64,65,66,67,68,69,70,71,72,73,131,74,75,76,77,78,79,80,81,82,83,84,132,89,97,85,98,94,95,90,91,92,93
t0010,1/1/2024 9:00,0.17736,15.11933808,9.711413631,34.2153013,28.10390404,6.045086348,24.08161073,5.522549997,2.456844544,1.013398631,11.28932165,9.356313339,15.86597206,15.0542081,1.368420385,0.291618571,0.225743579,0.038873859,1.72162284,1.548535554,0.324385094,0.442773376,1.815904144,0.014702266,122.9885806,1.42064765,2.707746268,1.264365343,0.043180297,0.212619117,0.285068848,0.263993655,0.055608093,1.131459746,1.215609666,0.312808273,0.713620305,0.017288297,32.53600442,15.23555597,29.02016494,39.68262538,21.68885549,0.311186887,0.031312574,0.369085252,1.889370441
t0011,1/1/2024 10:00,0.17672,15.0572505,9.711413631,19.75077031,19.15079449,5.618917558,24.07990455,5.122583583,2.629099563,1.01012784,8.485465242,9.344168575,15.78839337,14.99779989,0.572802859,0.076523568,0.059237326,0.010200881,0.451770691,0.406350893,0.992525396,0.116188069,0.476511029,0.003858019,90.85627255,0.594664508,0.710539135,0.529246781,0.011330933,0.055793338,0.074804857,0.06927452,0.170144823,0.473614238,0.508838293,0.957103641,0.187260956,0.004536618,41.83227344,19.58869735,37.31187946,52.90238471,27.88584984,0.952142667,0.008216726,0.096851584,0.495789305
t0012,1/1/2024 11:00,0.17704,14.84288855,9.711413631,22.29951951,20.78057161,5.537255971,24.07875367,5.728089084,2.832338705,1.003625081,8.815051483,9.34177081,15.65624626,14.51185484,1.026165774,0.310638697,0.240467166,0.041409314,1.833911586,1.649535095,1.122438915,0.471652214,1.934342163,0.015661186,120.6441083,1.065330516,2.884352565,0.948135862,0.045996629,0.226486692,0.303661785,0.281212012,0.192415399,0.848471185,0.911574431,1.08238074,0.760164489,0.018415885,46.95327665,21.98669712,41.87950725,43.30911758,31.29956645,1.076770414,0.033354862,0.393157958,2.012600125
t0013,1/1/2024 12:00,0.17664,14.73629553,9.711402247,26.55157244,18.72568894,4.549110556,24.04560864,5.781874802,3.098688233,0.99803204,7.346945278,9.216112837,15.66064322,14.36442117,1.128160934,0.178071397,0.137846072,0.023737591,1.051276619,0.945584122,1.21818363,0.270371237,1.108847725,0.008977662,131.1142355,1.171218434,1.653434351,1.042375283,0.026367236,0.129831866,0.174071933,0.161202762,0.208828549,0.932804493,1.002179851,1.174708468,0.435758823,0.010556774,45.96487712,21.52386166,40.99791414,56.73272377,30.64068854,1.168619578,0.019120435,0.22537497,1.153708538
t0014,1/1/2024 13:00,0.17736,14.85752639,9.710234812,30.8580375,16.61683317,4.180643525,23.91537861,5.529004529,2.967026646,0.998156914,6.23376025,9.110031088,15.66541799,14.71136841,0.473105593,0.223153256,0.172744193,0.029747173,1.317425503,1.18497512,0.879466671,0.338820399,1.389571731,0.011250513,116.26645,0.491162187,2.072029893,0.43713052,0.033042559,0.162701052,0.218141257,0.202014033,0.150763599,0.391180912,0.420274163,0.848079814,0.546078716,0.013229404,40.20316816,18.82584017,35.85881524,31.3637531,26.79987049,0.843683944,0.023961104,0.282432547,1.445789836
t0015,1/1/2024 14:00,0.1784,14.91493429,9.70876715,22.19025126,15.1689215,3.704793747,23.854576,4.894127268,2.389380414,1.004650904,5.764567105,8.828493162,15.71447433,14.63392408,0.421415815,0.281352436,0.217796507,0.037505344,1.661014863,1.494020939,0.59420633,0.42718599,1.75197709,0.014184688,93.34304056,0.437499612,2.612422821,0.389371247,0.041660178,0.205134078,0.27503329,0.254700027,0.101862513,0.348441924,0.374356553,0.57299999,0.68849803,0.01667968,21.79826783,10.20742207,19.44274778,14.54645702,14.53096314,0.570029948,0.030210247,0.356091982,1.822857081
t0016,1/1/2024 15:00,0.17888,14.6775291,9.704767956,6.475916864,8.733216262,2.88627858,23.31750074,5.075774623,1.956611181,0.996472202,3.965088697,8.43823472,15.53387367,14.3339676,0.521531219,0.249175943,0.192888502,0.033216096,1.471055133,1.323159244,0.305751525,0.378331439,1.551614587,0.012562475,69.32081069,0.54143603,2.3136566,0.48187385,0.036895768,0.181674195,0.243579478,0.225571601,0.052413812,0.431220981,0.463292127,0.294839708,0.609758879,0.014772131,18.50779843,8.666601938,16.50784639,11.30917355,12.33750034,0.29331146,0.026755293,0.315368001,1.614388483
t0017,1/1/2024 16:00,0.17776,14.50795068,9.585683113,2.716974675,1.929357258,1.977817774,19.88137817,6.021219576,2.282986345,0.982165653,1.536986682,6.930338389,15.34379149,14.3536389,0.261339504,0.042454006,0.032863885,0.00565928,0.250634883,0.225436733,0.04775783,0.064459213,0.264360412,0.002140365,21.67234823,0.271313813,0.394195322,0.24146718,0.006286213,0.030953218,0.041500494,0.038432354,0.008186942,0.216085007,0.232155872,0.046053424,0.103889271,0.002516841,7.191930651,3.367747944,6.414770882,2.445334242,4.794219432,0.045814714,0.004558503,0.053731652,0.27505568
t0018,1/1/2024 17:00,0.1764,14.6394913,8.693631523,3.469595299,3.17640358,1.755866524,19.16414483,6.263428366,2.314535686,0.988127299,2.052169561,5.353322253,15.62824427,14.35140686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0019,1/1/2024 18:00,0.1768,14.8013604,9.265157287,10.67771694,7.226551647,1.943023587,19.02109331,6.151208811,2.142845133,0.996599018,3.159070758,5.774249356,15.63412793,14.48376451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0020,1/1/2024 19:00,0.1856,14.89491121,9.446873728,15.47477688,9.597789086,1.854526399,19.02564981,4.570240067,1.31227548,1.003426309,4.131256336,5.654025884,15.7210139,14.63335989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0021,1/1/2024 20:00,0.1844,14.96339779,9.238625862,28.12003286,9.717511308,2.66152103,19.07824663,3.944841982,0.691335282,1.007906439,4.873946553,7.073328349,15.80923936,14.77313515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0022,1/1/2024 21:00,0.15832,14.80268198,9.672197967,56.97361383,22.73137584,4.429348821,22.94721368,5.72196371,1.362608223,0.998644303,8.485650432,8.880182767,15.53784011,14.47496764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0023,1/1/2024 22:00,0.18496,14.50559349,9.708736857,49.35832889,22.92150876,4.580784027,24.04728975,6.084451657,1.46139015,0.987458439,8.299087693,9.030336737,15.09962161,14.10236722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0024,1/1/2024 23:00,0.17696,12.14698053,9.441947272,29.58272251,12.02865354,1.959338915,22.99754609,4.291987607,1.281297462,0.854613955,4.849160252,5.820183346,13.73410704,11.67222614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0025,1/2/2024 0:00,0.17616,12.27402004,9.692473232,63.66000163,24.89586194,5.14839543,24.06926315,2.386398541,0.852804969,0.900261553,8.382227594,8.980740911,12.53476008,10.91126737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0026,1/2/2024 1:00,0.17592,7.069637916,9.711068109,33.88637511,23.16715198,5.694958465,24.03421587,1.535368792,0.085454438,0.58737137,5.503290162,9.303266259,6.950452275,5.650251932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0027,1/2/2024 2:00,0.17776,10.31384867,9.709795517,22.76831378,13.50272905,5.957782441,24.04125074,2.013149207,0.183252216,0.725473646,2.329481491,9.328593613,12.11306979,9.559602885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0028,1/2/2024 3:00,0.17752,6.544878697,9.711394336,57.88146246,20.46999477,6.160017178,24.07205544,1.411227458,0.118822135,0.554133542,11.31664032,9.336847692,7.493028805,4.88489936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0029,1/2/2024 4:00,0.17776,3.072853742,9.710217061,64.50336926,25.49360905,4.879613802,24.08085793,3.108035948,0.539088318,0.323729128,10.43568769,8.860846338,4.907938013,1.614206497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0030,1/2/2024 5:00,0.17768,1.407836627,9.615031441,60.86863795,22.6737102,3.91227253,24.05604516,2.389348589,0.346279393,0.13827816,8.642537179,7.882687753,2.669225319,0.472905996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0031,1/2/2024 6:00,0.1776,1.107890251,8.870871995,58.65795012,18.74716222,4.102291194,23.7286609,0.758608012,0.013419529,0.118836047,6.006253822,6.690031445,1.606314628,0.248600749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0032,1/2/2024 7:00,0.17704,3.707043613,9.23703177,59.7738932,18.14780727,4.476281633,22.81099364,0.71569417,0.028210399,0.216863499,6.410219039,7.600432812,4.242606839,2.310661495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26642079,0.124756218,0.237631369,2.640778224,0.177599005,0,0,0,0
t0033,1/2/2024 8:00,0.17792,2.467940117,9.273735245,49.61667386,17.91193435,4.444989059,22.33584174,1.841426008,0.188684768,0.266888548,5.286635446,8.198446457,4.124974048,1.586349121,0.204464337,0.018285548,0.014154946,0.002437533,0.107952031,0.097098827,0.060901055,0.027763506,0.113863813,0.000921886,14.70451345,0.212267943,0.169785567,0.188916816,0.002707562,0.013331994,0.017874857,0.016553365,0.010440034,0.169058551,0.181631922,0.058727587,0.044746596,0.001084039,3.239795864,1.517091361,2.889703638,23.85587929,2.159683267,0.058423183,0.001963413,0.023142991,0.118470418
t0034,1/2/2024 9:00,0.17792,4.292498947,8.454862298,35.46034276,15.90574595,2.783527554,20.46641613,0.675447481,0.053805272,0.418546224,3.547386976,6.008284119,6.040256907,2.674117164,0.639812903,0.064977142,0.050299172,0.008661699,0.38360428,0.345037747,0.22229018,0.098656778,0.404611617,0.003275893,44.12590314,0.664232064,0.603327879,0.591161364,0.00962124,0.047374838,0.063517762,0.058821882,0.038106353,0.529020579,0.568365364,0.214356974,0.159005676,0.003852101,2.844974271,1.33220921,2.537546453,16.61287522,1.896490886,0.213245893,0.006976927,0.082237921,0.420981048
t0035,1/2/2024 10:00,0.17648,3.098064931,7.120991649,23.86837558,7.328219901,1.702842805,15.26227839,0.005346847,0,0.237575744,2.057361382,4.666364719,3.916075185,2.198392855,0.914162698,0.205279926,0.158908348,0.027364591,1.211907076,1.09006523,0.577925558,0.311682777,1.278274795,0.01034941,57.62119002,0.94905272,1.906071869,0.844649529,0.030396034,0.149669606,0.200669361,0.185833837,0.099071562,0.755862968,0.812078674,0.557300255,0.50234086,0.012169802,5.997648941,2.808504541,5.349543211,15.92994281,3.998098215,0.554411589,0.022041953,0.259811277,1.329990143
t0036,1/2/2024 11:00,0.17944,3.101484694,8.841059626,28.59916504,12.27788991,3.686142178,18.55989647,0,0,0.189597541,5.171993759,7.543324603,3.453808466,3.077165947,0.912723229,0.302674336,0.23430191,0.040347634,1.786892547,1.607243222,2.064908942,0.459559682,1.884748218,0.015259654,93.47696888,0.947558312,2.810401623,0.843319518,0.044817337,0.220679876,0.295876303,0.274002112,0.353979422,0.754672763,0.81079995,1.991215414,0.740674888,0.017943726,7.845223536,3.673663821,6.997468961,17.54347907,5.229711596,1.980894308,0.032499688,0.383077914,1.96099975
t0037,1/2/2024 12:00,0.1772,2.857627245,8.31278321,24.28509649,17.73471396,3.317817053,22.03613986,0,0,0.229417907,7.055266143,6.335301754,3.253916491,2.217157901,1.787692653,0.441778822,0.341983476,0.058890788,2.608120973,2.345907572,1.528122054,0.670766268,2.750949611,0.022272758,141.1942989,1.855921904,4.102019135,1.651756039,0.065414698,0.322100965,0.431856517,0.399929283,0.261960104,1.478129307,1.588062041,1.473585652,1.081077715,0.026190388,13.44455503,6.295649217,11.99173689,13.8405601,8.962287057,1.465947586,0.047436047,0.559134651,2.862245179
t0038,1/2/2024 13:00,0.178,1.50427941,6.736385181,28.28902899,12.32585603,2.564559577,18.91217063,0.000167285,0,0.105298412,4.789567471,5.290051,1.628658716,1.440192699,1.34585626,0.149558778,0.115774293,0.019936751,0.882947228,0.794178111,1.850659214,0.227079657,0.931300104,0.007540168,154.9081194,1.39722234,1.388688048,1.243517,0.02214534,0.109043314,0.146199704,0.135391132,0.317251413,1.112802907,1.195565264,1.78461194,0.365985543,0.008866433,4.165068856,1.950366704,3.714991664,5.369343207,2.776480338,1.775361725,0.016058889,0.189288149,0.968977847
t0039,1/2/2024 14:00,0.17784,0.3994558,4.926199206,29.25452805,11.21226264,2.566951573,12.9483452,0.000252649,0.002333348,0.017916951,4.773572759,4.657077299,0.449167012,0.474489349,1.592135562,0.164878403,0.127633301,0.021978915,0.973389398,0.875527471,0.771991861,0.250339912,1.026695162,0.008312523,114.2320676,1.652901162,1.53093433,1.47106916,0.024413735,0.120212854,0.161175252,0.149259535,0.132339605,1.316435591,1.414342698,0.74444062,0.403474224,0.009774641,2.860458853,1.339460138,2.551357772,4.933252644,1.906813078,0.740581946,0.017703836,0.208677338,1.068232317
t0040,1/2/2024 15:00,0.17768,0.097406792,3.84774535,31.43160634,8.51089852,1.821111264,9.004685946,0,0,0.003459433,3.753018449,3.43837653,0.056981081,0.079147382,1.205402109,0.18247526,0.141255127,0.024324642,1.077275615,0.968969249,0.898242707,0.277057756,1.136270504,0.009199688,66.77828193,1.251407602,1.694325237,1.113743019,0.027019321,0.133042723,0.178376885,0.165189448,0.153982303,0.996670306,1.070795548,0.866185761,0.446535522,0.010817852,9.13772616,4.278900894,8.150303797,5.361870315,6.091307946,0.861696043,0.0195933,0.230948691,1.182240765
t0041,1/2/2024 16:00,0.17496,0,2.790042834,28.34849977,7.299216353,0.878638794,4.29123669,0.025643111,0,2.39E-05,2.427131736,2.176653777,0.000519656,0,0.439411034,0.055407805,0.042891494,0.00738607,0.327109975,0.294223226,0.250334381,0.084127362,0.345023512,0.002793444,19.94187384,0.456181639,0.514474363,0.405998105,0.008204297,0.040397834,0.054163352,0.050159045,0.042913863,0.363321025,0.390342257,0.24140032,0.135588536,0.003284793,2.364021948,1.106994831,2.108565821,0.803793042,1.575882821,0.240149065,0.005949419,0.070126548,0.358982179
t0042,1/2/2024 17:00,0.17672,0,0.893605748,31.20122422,6.366910425,0.21093028,1.912599991,0.012993606,0.124039914,0,1.850952091,0.397457955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0043,1/2/2024 18:00,0.17472,0,0.192447939,25.03553311,4.527843123,0.2194715,1.586320694,0.059029515,0.761059693,0,1.515338292,0.142879511,0,0.00245717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0044,1/2/2024 19:00,0.17368,0.499238663,0.359996596,20.18369007,3.62526576,0.133379356,0.796387754,3.668622305,1.620283818,0.025691701,0.897384548,0.186201294,0.367902406,0.453839321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0045,1/2/2024 20:00,0.17592,0.707406771,0.668619837,20.38459117,3.721434889,0.260334303,0.723540828,6.585107052,2.794838883,0.049621857,1.097917983,0.569527559,0.683698473,0.849084461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0046,1/2/2024 21:00,0.17696,0.30913011,0.246645004,19.91151467,2.84321051,0.155547531,0.270283691,6.412879916,3.019212339,0.021314827,0.980005337,0.180500684,0.315686478,0.234433224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0047,1/2/2024 22:00,0.17568,0.015986814,0.01091279,14.37943126,1.113739873,0.042925492,0.042646838,6.54597253,3.292393792,0.001277563,0.417345307,0.026713392,0.017588174,0.014863122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0048,1/2/2024 23:00,0.17688,0,0,12.43350549,0.743660232,0.00030371,0.003906444,6.562600293,3.291231238,4.69E-05,0.112729477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0049,1/3/2024 0:00,0.17752,0.055697072,0.021513708,16.03940252,1.372116611,0.001005203,1.73396594,6.54257806,3.197214692,0.009649525,0.303585527,0.000902448,0.053215901,0.030223714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0050,1/3/2024 1:00,0.17648,0.534812997,0.342972199,16.81024365,3.473829602,0.144516492,1.283571071,6.824883513,3.61409944,0.040065229,1.275360116,0.222708987,0.504053706,0.380102541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0051,1/3/2024 2:00,0.17528,0.528975584,0.226954507,12.96222155,2.504366863,0.063177744,0.631144208,7.01793458,3.734569324,0.046458829,1.147498511,0.080097463,0.611022559,0.395904286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0052,1/3/2024 3:00,0.17624,0.03307733,0.042975911,9.733789851,2.181464185,0.014294498,0.137257637,7.01793458,3.734569324,0.005404059,0.695791598,0.023520364,0.041370987,0.01769431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0053,1/3/2024 4:00,0.17632,0.039196581,0.003564658,7.567029716,2.543530376,5.60E-05,0.114941102,7.01793458,3.734569324,0.002366362,0.294882719,0.000228194,0.081951735,0.093461964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0054,1/3/2024 5:00,0.17632,0.141604404,0.0007649,10.44674381,1.750573873,0,0.079229806,7.01793458,3.734569324,0.012108016,0.242089204,0,0.191588707,0.15835287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0055,1/3/2024 6:00,0.17736,0.045263378,0.001602277,7.607156761,0.822601458,0,0.017531778,7.01793458,3.734569324,0.003770165,0.145883249,0,0.050573804,0.035477155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t0056,1/3/2024 7:00,0.17992,0.011077247,0,5.875566251,0.221360864,0,0,7.01793458,3.734569324,0.001106481,0.050397043,0,0.007132449,0.006024525,0.003802988,-3.03E-19,-2.02E-19,-3.79E-20,-8.08E-19,-8.08E-19,0,-2.02E-19,-8.08E-19,-6.31E-21,0.049492305,0.003948133,-2.42E-18,0.003513808,-2.52E-20,-2.02E-19,-2.02E-19,-1.01E-19,0,0.003144449,0.00337831,0,-4.04E-19,-6.31E-21,0.487968103,0.228499642,0.435238287,2.640281253,0.325284861,1.85E-18,-2.52E-20,-4.04E-19,-2.42E-18
t0057,1/3/2024 8:00,0.1772,0,0,10.75083016,0.950597731,0,0,7.01793458,3.734569324,0,0.096656597,0,0,0,1.700464706,0.338109754,0.261732666,0.045071309,1.996091929,1.795410266,1.146634959,0.513362358,2.105403995,0.017046169,104.2275239,1.765364807,3.139427722,1.571160928,0.0500643,0.246515842,0.330515845,0.306080746,0.196563234,1.406006068,1.510574789,1.105713263,0.82738896,0.020044477,5.793022037,2.712684397,5.167028283,23.98454018,3.861691689,1.099981998,0.03630457,0.427926533,2.19058263
t0058,1/3/2024 9:00,0.17736,0,0,7.969392364,0.711997764,0,0,7.01793458,3.734156183,0,0.055067417,0,0,0,3.815089992,0.762766576,0.590461906,0.10167967,4.503130089,4.050397617,2.609972115,1.158131772,4.749735191,0.038455703,242.4552641,3.960697086,7.082465109,3.524989558,0.112943723,0.556133156,0.74563492,0.69050999,0.447417512,3.154455167,3.389061084,2.516826093,1.8665674,0.045219806,23.51343678,11.01058008,20.97257564,45.78806839,15.67431347,2.503780578,0.08190214,0.965390831,4.941895917
t0059,1/3/2024 10:00,0.17664,0,0,8.958826701,0.368405761,0,0,6.941335117,3.658177214,0,0.050181679,0,0,0,5.315914901,0.91773285,0.710422172,0.122337261,5.418001441,4.873290286,3.668122002,1.393421795,5.714707681,0.046268495,318.2701891,5.518802625,8.521363007,4.911691351,0.135889757,0.669119075,0.897120668,0.830796367,0.62881209,4.395391789,4.722289737,3.537212185,2.245785634,0.054406817,23.7943087,11.14210329,21.22309655,39.27643606,15.86154576,3.518877683,0.09854166,1.161522942,5.945908439
t0060,1/3/2024 11:00,0.17592,0,0,11.06532919,0.624317912,0.004519005,0,6.675551086,3.478540655,0,0.129246562,0.005512921,0,0,3.94535399,0.625442898,0.484158872,0.083373904,3.692414978,3.321189601,4.288950482,0.94962904,3.894622854,0.031532381,315.4072746,4.095932753,5.807382804,3.645348248,0.092610048,0.456010454,0.611395517,0.566194931,0.735238336,3.262162179,3.504778576,4.135884221,1.53052239,0.037078718,28.46073066,13.3272374,25.38526512,47.17090639,18.97223355,4.114446609,0.067156996,0.79158796,4.052188176
t0061,1/3/2024 12:00,0.1776,0.005871907,0.007215217,21.5760185,1.97063628,0.087910139,0.004559015,6.516853633,3.401295169,5.45E-05,0.79660176,0.041212491,2.16E-05,0.010388132,4.422300649,0.288915567,0.223651169,0.038513538,1.705665169,1.534182224,3.392508681,0.438669322,1.799072582,0.014565991,347.1291279,4.591082605,2.682648248,4.086027759,0.04278006,0.210648357,0.282426554,0.261546705,0.581564755,3.656519023,3.928464876,3.271435094,0.70700578,0.017128052,48.98836859,22.93966469,43.69468723,95.89033449,32.65618094,3.254478199,0.031022339,0.365664212,1.871857923
t0062,1/3/2024 13:00,0.17904,0.041060787,0.02293781,22.62699337,2.73063842,0.151390131,0.064643641,6.628392751,3.461026839,0.002766929,1.060256364,0.095084435,0.04195715,0.042500679,2.906151748,0.256372984,0.198459772,0.034175489,1.513544161,1.36137654,1.437081549,0.389258926,1.596430443,0.012925322,321.1894967,3.017068218,2.380482797,2.685167214,0.037961442,0.186921558,0.250614874,0.232086869,0.24635338,2.402911967,2.581623452,1.385794247,0.62737077,0.0151988,45.45502941,21.28511651,40.54316056,76.09978821,30.3008185,1.378611232,0.027528076,0.324476892,1.661017461
t0063,1/3/2024 14:00,0.1756,0.102637796,0.084105088,21.64306438,2.534758554,0.080000489,0.14817541,6.943973391,3.655885115,0.003843308,0.918407281,0.092242791,0.120344797,0.135941395,2.83499889,0.293377252,0.227104984,0.039108298,1.732005534,1.557874401,1.419213573,0.445443636,1.826855426,0.014790932,280.6838194,2.943199733,2.724076036,2.619424838,0.043440707,0.213901372,0.28678803,0.265585737,0.243290341,2.344080196,2.518416193,1.368563953,0.717923978,0.017392559,37.33409262,17.48234511,33.2997719,35.59012729,24.88731343,1.361470248,0.031501413,0.371311117,1.900764781
