1,2,3
-355.6729829899999,659.4873295163118,-303.81434652630935
-431.7857396456243,736.2184446756203,-304.4327050299995
-490.5142770939781,756.3716019539779,-265.857324859998
-509.6898657632564,762.9518552132524,-253.26198945000078
-462.5969179781183,746.7915415881187,-284.1946236099998
-339.65519867663374,704.6031284866278,-364.94792980999887
-364.37536621000004,645.8196737449396,-281.44430753493714
-411.38551864,571.9871896125718,-160.6016709725667
-451.49636537999993,508.9905107388448,-57.49414535884182
-479.6366822,464.7943235230146,14.842358676987601
-491.3029322,464.9543754699994,26.34855672999859
-498.7211944,487.10384414999874,11.617350250000413
-496.62434749999994,480.8430725599994,15.781274939999605
-494.2955267,473.88967287999844,20.405853820001965
-505.22870639999996,476.51749279434205,28.711213605659083
-516.7781524,455.3410180195312,61.437134380468336
-613.2867405,674.7739850799991,-61.48724458000015
-698.1707190000001,928.2208148799984,-230.05009587999962
-681.7977393,879.3343248499984,-197.5365855499996
-656.9280695,805.0783922600091,-148.15032276000125
-628.8824105,721.3395819199986,-92.45717142000154
-567.5043252,538.0767163099977,29.427608889999505
-466.67845252999996,485.1460609800746,-18.46760845007566
-393.2262499,600.5074955216727,-207.2812456216725
-408.64846864818867,728.2787091081877,-319.63024046000015
-456.7299876803454,744.7782587503455,-288.04827106999915
-587.3574931652782,789.6041095052713,-202.24661634000108
-629.9629122804167,800.8034916904124,-170.8405794100001
-613.7045363614134,796.9507930014086,-183.24625664000007
-548.3568343355099,776.2207282755098,-227.86389394000173
-453.318435246376,743.6075577263771,-290.2891224799994
-345.95483329,674.7503120475621,-328.7954787575586
-400.59521852,588.9340535699716,-188.33883504997436
-438.80618690000006,528.9212568880819,-90.11506998808107
-455.06899732999995,503.37946143829146,-48.310464108288784
-461.23329480999996,493.6980335328407,-32.464738722842526
-447.57807208,515.1444439532586,-67.56637187325589
-432.46084304,538.8870297825092,-106.42618674250286
-424.66114611,551.1369581101488,-126.47581200015156
-433.92892165999996,536.5813174782584,-102.65239581826182
-539.944403,455.78822055999854,84.15618243999981
-649.3053379,782.3184180899996,-133.0130801900002
-662.3314352,821.2117773899977,-158.8803421900003
-650.9421662,787.205664649996,-136.26349844999936
-611.4915212,669.4138142600035,-57.92229306000132
-560.3671253,516.7664437299984,43.600681570000376
-450.7052770199999,510.2329664023168,-59.52768938231878
-342.7606268300001,679.7670199223485,-337.00639309233964
-343.9877473424717,706.0898764124715,-362.10212906999755
-381.6613658590388,719.0178735290364,-337.3565076700005
-332.97210899000004,695.1405203519316,-362.1684113619302
-404.44120594000003,582.8936818117821,-178.45247587178005
-526.268052,437.94082191140495,88.32723008858372
-581.9557892,581.225939379998,0.7298498199996288
-609.2639396000001,662.7626946299984,-53.498755029998165
-666.8751302,834.7783552600015,-167.90322505999995
-697.4568170851725,929.7629618451627,-232.30614476000085
-651.4314766,907.7960982484319,-256.36462164843476
-651.6163002000001,907.4572152932759,-255.84091509326186
-659.05866836828,916.6912666982719,-257.63259832999904
-696.8997607000001,924.4259840499976,-227.52622335000092
-683.0050628,882.9391546699978,-199.93409187000043
-686.8233939,894.3399390799999,-207.5165451800001
-733.3067866,757.6737066353053,-24.366920035303565
-753.9438278999999,719.8346802321935,34.109147667795696
-679.0008914,857.2462258465325,-178.24533444653167
-664.1826249324033,918.4495926324039,-254.26696769999887
-645.6178932,771.3084352400001,-125.69054203999951
-551.1493574,489.2440060399988,61.90535136000153
-468.66921151,482.01944566058677,-13.350234150589074
-398.8444439,591.6837583028793,-192.83931440288143
-361.6944009399999,650.0303030643781,-288.3359021243739
-362.90335858000003,648.1315572794573,-285.22819869945715
-398.6822485915309,724.8587226715283,-326.1764740799979
-480.0869382077716,752.7933789477711,-272.7064407399977
-521.2092848537147,766.9048341137138,-245.69554925999978
-490.12381089613314,756.2376104461325,-266.1137995499994
-347.94207367,671.629222832589,-323.68714916258625
-466.13112577000004,486.0056733242316,-19.874547554233402
-529.3676543000001,432.25754932499945,97.11010497499683
-574.4486379,558.8110656499994,15.637572249997277
-621.8352244,700.2980733900033,-78.46284899000023
-658.9009685000001,810.9690797500015,-152.06811125000092
-693.217165,913.4304792099988,-220.2133142100007
-698.6980096108114,930.1835697208194,-231.4855601099996
-695.7400964999999,920.9634552799969,-225.22335878000058
-674.7398373000001,858.2608205799982,-183.52098327999965
-628.6342108000001,720.5985064500021,-91.96429564999983
-649.3448351,782.4363488500013,-133.09151375000022
-689.0078095,838.8980511047014,-149.8902416047046
-675.0602461999999,864.471591567046,-189.4113453670389
-658.4841593627782,916.494119432779,-258.00996007000015
-670.1709331,844.6189729900008,-174.44803988999956
-587.8688238999999,598.8810959899988,-11.012272089999499
-491.9411394,466.85993659999997,25.08120279999804
-406.80253174000006,579.1850668960446,-172.38253515603913
-380.03334083000004,621.2278123195898,-241.1944714895908
-367.6270818399999,640.7126443765164,-273.08556253651284
-335.89418349000005,690.5512133055147,-354.65702981550896
-334.8879076361345,702.9671951961345,-368.0792875600015
